"route","title","meta_description","h1_count","text_length","broken_internal_links","redirect_covered_links","broken_images","placeholder_images","canonical","missing_from_sitemap","notes"
"/dog-parks/taradale-off-leash-area/","Taradale Off-Leash Area (NE Calgary) | LeashFree.ca","Located in the Taradale neighborhood, this off-leash park provides a relaxed and accessible area for dogs to play off leash.","1","1577","","","","1","https://leashfree.ca/dog-parks/taradale-off-leash-area/","no",""
"/dog-parks/taylor-park-burnaby/","Taylor Park Leash-Free Area | LeashFree.ca","Taylor Park in Burnaby includes a small off-leash dog zone offering residents a quiet spot for nearby dog walks.","1","1429","","","","1","https://leashfree.ca/dog-parks/taylor-park-burnaby/","no",""
"/dog-parks/tecumseh-dog-park/","Tecumseh Park (off-leash dog park) | LeashFree.ca","Tecumseh Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal s...","1","1776","","","","1","https://leashfree.ca/dog-parks/tecumseh-dog-park/","no",""
"/dog-parks/terwillegar-off-leash-dog-park/","Terwillegar Off-Leash Dog Park | LeashFree.ca","Terwillegar Off-Leash Dog Park in Edmonton is a vast and natural riverside park where dogs can roam freely through fields and forest trails.","1","1487","","","","1","https://leashfree.ca/dog-parks/terwillegar-off-leash-dog-park/","no",""
"/dog-parks/the-aud-neighbourhood-dog-park/","The Aud Neighbourhood Dog Park (Leash-Free Dog Area) | LeashFree.ca","The Aud Neighbourhood Dog Park is a handy option for leash-free fun located right next to Kitchener’s iconic auditorium.","1","1624","","","","1","https://leashfree.ca/dog-parks/the-aud-neighbourhood-dog-park/","no",""
"/dog-parks/thompson/","Off-Leash Dog Park in Thompson MB | LeashFree.ca","Discover Thompson’s off-leash dog park in northern Manitoba. A safe, fenced green space for dogs to run and play year-round in the heart of the north.","1","1935","","","","0","https://leashfree.ca/dog-parks/thompson/","no",""
"/dog-parks/thompson-street-parkette/","Thompson Street Parkette (Leash-Free Dog Area) | LeashFree.ca","Thompson Street Parkette offers a modest, fenced-off area in the heart of Leslieville, perfect for short, local off-leash breaks.","1","1749","","","","1","https://leashfree.ca/dog-parks/thompson-street-parkette/","no",""
"/dog-parks/thomson-memorial-park/","Thomson Memorial Park (Leash-Free Dog Area) | LeashFree.ca","Thomson Memorial Park in Scarborough offers a spacious, well-equipped leash-free area with separate zones for large and small dogs, making it a top choice for east-end dog owners....","1","1779","","","","1","https://leashfree.ca/dog-parks/thomson-memorial-park/","no",""
"/dog-parks/three-mile-bend-recreation-area/","Three Mile Bend Recreation Area | LeashFree.ca","Three Mile Bend Recreation Area is a dog-friendly off-leash park in Red Deer known for its trails, water features, and natural landscape.","1","1513","","","","1","https://leashfree.ca/dog-parks/three-mile-bend-recreation-area/","no",""
"/dog-parks/thurlow-dog-park/","Thurlow Dog Park Leash Free Dog Park | LeashFree.ca","Thurlow Dog Park offers a quiet, fenced grassy space in Belleville for relaxed off-leash fun in a rural setting.","1","1501","","","","1","https://leashfree.ca/dog-parks/thurlow-dog-park/","no",""
"/dog-parks/tiny/","Dog Parks in Tiny Ontario | LeashFree.ca","Explore dog-friendly beaches and trails in Tiny, Ontario. While no fenced dog park exists, leashed dogs are welcome at select beaches and natural areas.","1","2068","","","","0","https://leashfree.ca/dog-parks/tiny/","no",""
"/dog-parks/tom-campbells-hill-off-leash-area/","Tom Campbell’s Hill Off-Leash Area (NE Calgary) | LeashFree.ca","Tom Campbell’s Hill Off-Leash Area is a historic and scenic park in Calgary","1","1950","","","","1","https://leashfree.ca/dog-parks/tom-campbells-hill-off-leash-area/","no",""
"/dog-parks/toronto/","Dog Parks in Toronto | LeashFree.ca","Discover Toronto","1","14731","","","","1","https://leashfree.ca/dog-parks/toronto/","no",""
"/dog-parks/totoredaca-dog-park/","Totoredaca Dog Park (Leash-Free Dog Park) | LeashFree.ca","Totoredaca Dog Park is a spacious and well-maintained leash-free zone in Mississauga, offering a safe and fun environment for both large and small dogs. With nearly four hectares...","1","1938","","","","1","https://leashfree.ca/dog-parks/totoredaca-dog-park/","no",""
"/dog-parks/townsend-park-chilliwack/","Townsend Park Leash-Free Dog Park | LeashFree.ca","Townsend Park is one of Chilliwack","1","1478","","","","1","https://leashfree.ca/dog-parks/townsend-park-chilliwack/","no",""
"/dog-parks/trafalgar-sports-park/","Trafalgar Sports Park Leash-Free Dog Park in Halton Hills, Ontario | LeashFree.ca","Trafalgar Sports Park includes a fenced leash-free area where Halton Hills dogs can safely run and play off-leash beside the sports fields.","1","1751","","","","1","https://leashfree.ca/dog-parks/trafalgar-sports-park/","no",""
"/dog-parks/transfer-beach-park/","Transfer Beach Park Leash Free Area | LeashFree.ca","Transfer Beach Park is a scenic and spacious dog-friendly park in Ladysmith featuring open lawns and beachside off-leash access.","1","1506","","","","1","https://leashfree.ca/dog-parks/transfer-beach-park/","no",""
"/dog-parks/trinity-bellwoods-park/","Trinity Bellwoods Park (Leash-Free Dog Bowl) | LeashFree.ca","Trinity Bellwoods’ Dog Bowl is one of Toronto’s best-known leash-free zones, with spacious grassy slopes and a vibrant dog community.","1","1666","","","","1","https://leashfree.ca/dog-parks/trinity-bellwoods-park/","no",""
"/dog-parks/truro/","Off-Leash Dog Park in Truro | LeashFree.ca","Discover Truro’s fully fenced off-leash dog park in Bible Hill, Nova Scotia. Safe, clean, and perfect for dogs of all sizes with space to run and explore.","1","2188","","","","1","https://leashfree.ca/dog-parks/truro/","no",""
"/dog-parks/truro-bible-hill-off-leash-dog-park/","Truro-Bible Hill Off-Leash Dog Park | LeashFree.ca","Truro-Bible Hill Off-Leash Dog Park is the main leash-free dog park in Truro, offering large fenced play areas with separate spaces for big and small dogs. It’s a welcoming commun...","1","1696","","","","1","https://leashfree.ca/dog-parks/truro-bible-hill-off-leash-dog-park/","no",""
"/dog-parks/upton-farm-off-leash-area/","Upton Farm Off-Leash Dog Park | LeashFree.ca","Upton Farm Off-Leash Area is a large wooded dog-friendly space in the New Glasgow area, offering trails and open land for dogs to enjoy off-leash freedom.","1","1565","","","","1","https://leashfree.ca/dog-parks/upton-farm-off-leash-area/","no",""
"/dog-parks/valdez-dog-park/","Valdez Park (off-leash dog park) | LeashFree.ca","Valdez Park is a well-loved off-leash dog park in Vancouver. This park features a grass surface and an open space for dogs to roam freely. It provides no water access, minimal sha...","1","1722","","","","1","https://leashfree.ca/dog-parks/valdez-dog-park/","no",""
"/dog-parks/vancouver/","Off Leash Dog Parks in Vancouver BC | LeashFree.ca","Discover the best off leash dog parks in Vancouver, BC. From beaches to trails, explore over 30 designated leash-free areas for dogs in one of Canada’s most pet-friendly cities.","1","13075","","","","1","https://leashfree.ca/dog-parks/vancouver/","no",""
"/dog-parks/varsity-estates-park/","Varsity Estates Park (Leash-Free Dog Area) | LeashFree.ca","Varsity Estates Park offers a quiet off-leash escape in northwest Calgary, ideal for dogs that enjoy open grass space and shade from surrounding trees.","1","1573","","","","1","https://leashfree.ca/dog-parks/varsity-estates-park/","no",""
"/dog-parks/vedder-park/","Vedder Park Leash-Free Dog Park | LeashFree.ca","Vedder Park is a scenic leash-free trail destination along the Vedder River in Chilliwack, offering plenty of space for dogs to roam and swim.","1","1592","","","","1","https://leashfree.ca/dog-parks/vedder-park/","no",""
"/dog-parks/vermont-square-park/","Vermont Square Park (Leash-Free Dog Area) | LeashFree.ca","Vermont Square Park is a fenced urban dog area in the Annex with shade, benches, and a gravel surface for safe, contained play.","1","1661","","","","1","https://leashfree.ca/dog-parks/vermont-square-park/","no",""
"/dog-parks/victoria/","Dog Parks in Victoria BC | LeashFree.ca","Discover Victoria’s best off-leash dog parks and pet-friendly trails. Explore fenced areas, coastal walks, and scenic green spaces for dogs in BC’s capital.","1","2596","","","","0","https://leashfree.ca/dog-parks/victoria/","no",""
"/dog-parks/warden-woods/","Warden Woods Park (Leash-Free Trail Area) | LeashFree.ca","Warden Woods Park features an off-leash trail experience through dense forest and alongside a creek, perfect for dog owners looking for a peaceful nature escape in Toronto","1","1903","","","","1","https://leashfree.ca/dog-parks/warden-woods/","no",""
"/dog-parks/warman/","Off-Leash Dog Park in Warman SK | LeashFree.ca","Visit Warman’s fenced off-leash dog park in Saskatchewan. A clean and open space where your dog can run freely and safely, just minutes from Saskatoon.","1","2028","","","","0","https://leashfree.ca/dog-parks/warman/","no",""
"/dog-parks/warman-off-leash-dog-park/","Warman Off-Leash Dog Park Leash-Free Dog Park | LeashFree.ca","Warman Off-Leash Dog Park is a spacious 20-acre area with walking trails, a pond for swimming, and designated waste stations.","1","1464","","","","1","https://leashfree.ca/dog-parks/warman-off-leash-dog-park/","no",""
"/dog-parks/warner-loat-park-burnaby/","Warner Loat Park Leash-Free Area | LeashFree.ca","Warner Loat Park in Burnaby offers a spacious and fully fenced off-leash area for dogs with scenic views of Burnaby Lake.","1","1440","","","","1","https://leashfree.ca/dog-parks/warner-loat-park-burnaby/","no",""
"/dog-parks/wellington-off-leash-area/","Wellington Off-Leash Area | LeashFree.ca","Wellington Off-Leash Area in Edmonton is a convenient and quiet space for local dog owners to let their pets roam freely.","1","1437","","","","1","https://leashfree.ca/dog-parks/wellington-off-leash-area/","no",""
"/dog-parks/west-hillhurst-off-leash-area/","West Hillhurst Off-Leash Area (NW Calgary) | LeashFree.ca","West Hillhurst Off-Leash Area offers a secure and accessible environment for dogs to enjoy off-leash play in Calgary","1","1578","","","","1","https://leashfree.ca/dog-parks/west-hillhurst-off-leash-area/","no",""
"/dog-parks/west-zwicks-island-park/","West Zwick's Island Park Leash Free Dog Park | LeashFree.ca","West Zwick","1","1592","","","","1","https://leashfree.ca/dog-parks/west-zwicks-island-park/","no",""
"/dog-parks/westview-park/","Westview Park Leash-Free Dog Park | LeashFree.ca","Westview Park in Winnipeg, also known as Garbage Hill, offers a unique off-leash experience with panoramic views and open space.","1","1484","","","","1","https://leashfree.ca/dog-parks/westview-park/","no",""
"/dog-parks/westview-park-chilliwack/","Westview Park Leash-Free Dog Park | LeashFree.ca","Westview Park is a simple neighbourhood park in Chilliwack offering off-leash space for nearby dog owners.","1","1444","","","","1","https://leashfree.ca/dog-parks/westview-park-chilliwack/","no",""
"/dog-parks/westview-park-maple-ridge/","Westview Park Leash-Free Dog Park | LeashFree.ca","Westview Park in Maple Ridge offers a small, fully fenced off-leash area ideal for nearby residents looking for quick dog outings.","1","1430","","","","1","https://leashfree.ca/dog-parks/westview-park-maple-ridge/","no",""
"/dog-parks/westvue-dog-park/","WestVue Dog Park | LeashFree.ca","WestVue Dog Park in Medicine Hat is a massive 40-acre park with fenced zones for all dog sizes, water access, and amenities including washrooms.","1","1467","","","","1","https://leashfree.ca/dog-parks/westvue-dog-park/","no",""
"/dog-parks/weyburn/","Off-Leash Dog Park in Weyburn SK | LeashFree.ca","Visit Weyburn’s fenced off-leash dog park — a clean, friendly space where dogs can run free and socialize in southeast Saskatchewan.","1","1761","","","","0","https://leashfree.ca/dog-parks/weyburn/","no",""
"/dog-parks/weyburn-community-dog-park/","Weyburn Community Dog Park Leash-Free Dog Park | LeashFree.ca","Weyburn Community Dog Park is a local off-leash park with fencing, allowing safe and enjoyable outings for dogs and their owners.","1","1475","","","","1","https://leashfree.ca/dog-parks/weyburn-community-dog-park/","no",""
"/dog-parks/whitby/","Dog Parks in Whitby Ontario | LeashFree.ca","Discover leash free dog parks in Whitby, Ontario. Explore fenced off-leash spaces where your dog can run, socialize, and enjoy the outdoors safely.","1","2274","","","","0","https://leashfree.ca/dog-parks/whitby/","no",""
"/dog-parks/whitby-park-south/","Whitby Off Leash Dog Park South Leash-Free Dog Park | LeashFree.ca","Whitby Off Leash Dog Park South is a community favorite with grassy open space where dogs can safely run and play off-leash.","1","1475","","","","1","https://leashfree.ca/dog-parks/whitby-park-south/","no",""
"/dog-parks/white-rock/","Dog Parks in White Rock BC | LeashFree.ca","Explore White Rock","1","2918","","","","0","https://leashfree.ca/dog-parks/white-rock/","no",""
"/dog-parks/white-spruce-park/","White Spruce Park Leash-Free Dog Park | LeashFree.ca","White Spruce Park is one of Brampton’s largest off-leash areas, offering natural trails and open spaces for dogs to explore freely.","1","1498","","","","1","https://leashfree.ca/dog-parks/white-spruce-park/","no",""
"/dog-parks/wildwood-crescent-playground/","Wildwood Crescent Playground (Leash-Free Dog Area) | LeashFree.ca","Wildwood Crescent Playground in East Danforth provides a tidy, fenced leash-free zone with essential amenities—perfect for quick outings and casual off-leash play in a cozy neighb...","1","1934","","","","1","https://leashfree.ca/dog-parks/wildwood-crescent-playground/","no",""
"/dog-parks/willingdon-heights-park-burnaby/","Willingdon Heights Park Leash-Free Area | LeashFree.ca","Willingdon Heights Park in Burnaby features a compact off-leash area for dogs surrounded by community amenities.","1","1460","","","","1","https://leashfree.ca/dog-parks/willingdon-heights-park-burnaby/","no",""
